3179.356 4.74042518326461e-16
3181.501942 4.68280735521441e-16
3183.647884 4.62519005655981e-16
3185.793826 4.73980737860871e-16
3187.939768 4.85442470065761e-16
3190.08571 9.06480895866159e-16
3192.231652 1.32751958636435e-15
3194.377594 1.28104553552647e-15
3196.523536 1.23457106117211e-15
3198.669478 1.25059300700678e-15
3200.81542 1.26661495284145e-15
3202.961362 1.33011838932565e-15
3205.107304 1.39362193168896e-15
3207.253246 1.06745506056887e-15
3209.399188 7.4128760711362e-16
3211.54513 4.81315619667619e-16
3213.691072 2.21343830744966e-16
3215.837014 6.57245950999114e-16
3217.982956 1.09314980502383e-15
3220.128898 1.62932091948197e-15
3222.27484 2.16549245745659e-15
3224.420782 1.93465967394555e-15
3226.566724 1.70382477285215e-15
3228.712666 2.01615949006447e-15
3230.858608 2.32849590134268e-15
3233.00455 1.9008831763826e-15
3235.150492 1.47326769856545e-15
3237.296434 1.0972503974006e-15
3239.442376 7.21233413873105e-16
3241.588318 1.32024579680893e-15
3243.73426 1.91926230903037e-15
3245.880202 1.55103771098025e-15
3248.026144 1.18280877188628e-15
3250.172086 6.9372940704281e-16
3252.318028 2.04649433394405e-16
3254.46397 3.06204104498324e-16
3256.609912 4.07761846096677e-16
3258.755854 7.55666256091058e-16
3260.901796 1.1035720160442e-15
3263.047738 1.09411457555075e-15
3265.19368 1.08465501747493e-15
3267.339622 9.58660137120274e-16
3269.485564 8.32664621490907e-16
3271.631506 1.1627682899916e-15
3273.777448 1.4928748172285e-15
3275.92339 1.28649089858613e-15
3278.069332 1.08010348593286e-15
3280.215274 9.61452804747371e-16
3282.361216 8.42802758836594e-16
3284.507158 8.90225698333639e-16
3286.6531 9.37649696621868e-16
3288.799042 8.81223061593306e-16
3290.944984 8.24795526592237e-16
3293.090926 8.1831117174365e-16
3295.236868 8.11827134532419e-16
3297.38281 9.28401579145509e-16
3299.528752 1.04497702961022e-15
3301.674694 1.14379115208308e-15
3303.820636 1.24260516867682e-15
3305.966578 1.16745767614584e-15
3308.11252 1.0923087013072e-15
3310.258462 9.49917592434307e-16
3312.404404 8.07525848286702e-16
3314.550346 7.89153756600316e-16
3316.696288 7.70782882523791e-16
3318.84223 8.72548067784882e-16
3320.988172 9.74314470655836e-16
3323.134114 1.03827011685475e-15
3325.280056 1.10222533953718e-15
3327.425998 1.08022069411694e-15
3329.57194 1.05821520166374e-15
3331.717882 1.08800471514397e-15
3333.863824 1.11779465214066e-15
3336.009766 1.09345325457718e-15
3338.155708 1.06911122173899e-15
3340.30165 9.76543331977417e-16
3342.447592 8.83974648122461e-16
3344.593534 8.35646442163038e-16
3346.739476 7.87318765599207e-16
3348.885418 7.1716326174287e-16
3351.03136 6.47007440249177e-16
3353.177302 5.99525684901858e-16
3355.323244 5.52044194252334e-16
3357.469186 7.14277579310252e-16
3359.615128 8.76513611346131e-16
3361.76107 1.01677400884021e-15
3363.907012 1.15703419457605e-15
3366.052954 1.04708624752801e-15
3368.198896 9.37135018227292e-16
3370.344838 8.23761087605403e-16
3372.49078 7.10387156983513e-16
3374.636722 7.43513345001208e-16
3376.782664 7.76641544722153e-16
3378.928606 7.76018075533414e-16
3381.074548 7.75394129888643e-16
3383.22049 7.4181462042549e-16
3385.366432 7.08234687445862e-16
3387.512374 7.04101219602821e-16
3389.658316 6.99968175276253e-16
3391.804258 7.17288993195978e-16
3393.9502 7.34610128753059e-16
3396.096142 7.311317350156e-16
3398.242084 7.27653076580345e-16
3400.388026 7.70405529345789e-16
3402.533968 8.13158723265062e-16
3404.67991 8.11253163831535e-16
3406.825852 8.0934691618374e-16
3408.971794 7.65708943411501e-16
3411.117736 7.22070335364551e-16
3413.263678 6.97909302879273e-16
3415.40962 6.73748588031351e-16
3417.555562 6.53508418119354e-16
3419.701504 6.33268248207357e-16
3421.847446 6.15742977709988e-16
3423.993388 5.98217813091738e-16
3426.13933 6.38224979135571e-16
3428.285272 6.78233203970589e-16
3430.431214 7.57198962209114e-16
3432.577156 8.36165408661909e-16
3434.723098 8.6558291585961e-16
3436.86904 8.94999576024364e-16
3439.014982 8.97242201631338e-16
3441.160924 8.99484403721839e-16
3443.306866 9.1030609665596e-16
3445.452808 9.21128107227436e-16
3447.59875 9.23458612502688e-16
3449.744692 9.25789011898821e-16
3451.890634 9.25076763069299e-16
3454.036576 9.24364302481539e-16
3456.182518 9.36294443906261e-16
3458.32846 9.48224797089219e-16
3460.474402 9.69303529618998e-16
3462.620344 9.90382368027895e-16
3464.766286 9.94412021395339e-16
3466.912228 9.98441463004546e-16
3469.05817 9.85219808093498e-16
3471.204112 9.71997729665977e-16
3473.350054 9.70869375901116e-16
3475.495996 9.69741128015373e-16
3477.641938 1.00501083878521e-15
3479.78788 1.04028129070888e-15
3481.933822 1.07058982362754e-15
3484.079764 1.10089835654619e-15
3486.225706 1.08625082754756e-15
3488.371648 1.07160234563686e-15
3490.51759 1.08404769485175e-15
3492.663532 1.09649367934135e-15
3494.809474 1.07548842691974e-15
3496.955416 1.05448243334431e-15
3499.101358 1.05866042335664e-15
3501.2473 1.06283894276457e-15
3503.393242 1.07426520546479e-15
3505.539184 1.08569178580237e-15
3507.685126 1.06378401977547e-15
3509.831068 1.04187551259473e-15
3511.97701 1.04402496457751e-15
3514.122952 1.04617494595588e-15
3516.268894 1.03810716889152e-15
3518.414836 1.03003918006892e-15
3520.560778 1.01040103882418e-15
3522.70672 9.90762685821212e-16
3524.852662 1.00909110237126e-15
3526.998604 1.02742057771248e-15
3529.144546 1.06674249410199e-15
3531.290488 1.1060650457662e-15
3533.43643 1.12754749537447e-15
3535.582372 1.14902941558714e-15
3537.728314 1.16578108030587e-15
3539.874256 1.18253253326636e-15
3542.020198 1.20967231592934e-15
3544.16614 1.23681231035055e-15
3546.312082 1.20488086230496e-15
3548.458024 1.17294782607259e-15
3550.603966 1.196910917546e-15
3552.749908 1.22087538544796e-15
3554.89585 1.26094745539138e-15
3557.041792 1.30101994885127e-15
3559.187734 1.35649054838017e-15
3561.333676 1.41196146554644e-15
3563.479618 1.43928971304018e-15
3565.62556 1.46661721938009e-15
3567.771502 1.45337036523886e-15
3569.917444 1.44012234642733e-15
3572.063386 1.4612959466472e-15
3574.209328 1.48247039390002e-15
3576.35527 1.5487526278468e-15
3578.501212 1.615036132343e-15
3580.647154 1.67241732056356e-15
3582.793096 1.729798402905e-15
3584.939038 1.75288333297035e-15
3587.08498 1.77596731012363e-15
3589.230922 1.76699829000339e-15
3591.376864 1.75802821109197e-15
3593.522806 1.75850096135566e-15
3595.668748 1.7589740292567e-15
3597.81469 1.78215774453952e-15
3599.960632 1.80534230685529e-15
3602.106574 1.84055643108797e-15
3604.252516 1.87577097883712e-15
3606.398458 1.88025580653459e-15
3608.5444 1.88473978719912e-15
3610.690342 1.89535713343472e-15
3612.836284 1.90597469142855e-15
3614.982226 1.93289212794287e-15
3617.128168 1.9598101997319e-15
3619.27411 1.97302560777496e-15
3621.420052 1.98624059230155e-15
3623.565994 2.00705388588148e-15
3625.711936 2.02786739121965e-15
3627.857878 2.02194917201719e-15
3630.00382 2.01603010578178e-15
3632.149762 1.98640301086919e-15
3634.295704 1.95677485716542e-15
3636.441646 1.98131615450445e-15
3638.587588 2.00585914590938e-15
3640.73353 2.05456396389298e-15
3642.879472 2.10326941715128e-15
3645.025414 2.11057486456312e-15
3647.171356 2.11787882966729e-15
3649.317298 2.07986928495044e-15
3651.46324 2.04185825792593e-15
3653.609182 2.00296737542746e-15
3655.755124 1.96407628117075e-15
3657.901066 1.92419945232167e-15
3660.047008 1.88432241171436e-15
3662.19295 1.85598640677163e-15
3664.338892 1.8276510371036e-15
3666.484834 1.81415504939676e-15
3668.630776 1.8006594852064e-15
3670.776718 1.78790888649314e-15
3672.92266 1.775158393659e-15
3675.068602 1.76514434664009e-15
3677.214544 1.75513040550029e-15
3679.360486 1.76492920027149e-15
3681.506428 1.77472863031739e-15
3683.65237 1.79078350455789e-15
3685.798312 1.80683837879838e-15
3687.944254 1.8138187773167e-15
3690.090196 1.82079875231855e-15
3692.236138 1.83289946500303e-15
3694.38208 1.84500060120398e-15
3696.528022 1.87422048502717e-15
3698.673964 1.90344100412508e-15
3700.819906 1.96683718506232e-15
3702.965848 2.03023463654899e-15
3705.11179 2.09987980305461e-15
3707.257732 2.1695253930767e-15
3709.403674 2.23917733584589e-15
3711.549616 2.30882927861509e-15
3713.695558 2.41255756861056e-15
3715.8415 2.51628712915545e-15
3717.987442 2.59213554145029e-15
3720.133384 2.66798310671217e-15
3722.279326 2.71741319665686e-15
3724.425268 2.76684201605212e-15
3726.57121 2.81169728104868e-15
3728.717152 2.85655233428701e-15
3730.863094 2.88397693177849e-15
3733.009036 2.91140089399527e-15
3735.154978 2.94305980919009e-15
3737.30092 2.9747187243849e-15
3739.446862 3.02021709914667e-15
3741.592804 3.06571610918314e-15
