3299.76635742	1.315800832600e-16
3300.38086889	9.641452445540e-17
3300.99538036	4.108889329193e-17
3301.60989183	8.560938175098e-17
3302.22440330	6.235442967380e-17
3302.83891477	7.847123658112e-17
3303.45342624	-6.130543644409e-19
3304.06793770	-1.892374794948e-18
3304.68244917	3.838186532801e-17
3305.29696064	7.793611689924e-17
3305.91147211	5.883107701569e-17
3306.52598358	6.895550301554e-17
3307.14049505	6.756235219299e-17
3307.75500652	2.465381375468e-17
3308.36951799	3.575984837000e-17
3308.98402946	7.092515902037e-17
3309.59854092	5.950193372736e-17
3310.21305239	6.593231669534e-17
3310.82756386	2.447170001666e-17
3311.44207533	6.937407625783e-17
3312.05658680	5.122810266369e-17
3312.67109827	7.469986870558e-17
3313.28560974	4.480811239292e-17
3313.90012121	1.039453752754e-16
3314.51463267	8.185196344929e-17
3315.12914414	7.300881374850e-17
3315.74365561	9.225437507452e-17
3316.35816708	1.355322198778e-17
3316.97267855	5.714732771778e-17
3317.58719002	5.688158436547e-17
3318.20170149	5.085072963335e-17
3318.81621296	8.569303287196e-17
3319.43072443	5.026263068760e-17
3320.04523589	6.040673035115e-17
3320.65974736	7.867121576601e-17
3321.27425883	6.411039514791e-17
3321.88877030	2.150754626805e-17
3322.50328177	9.453045186547e-17
3323.11779324	1.181040537669e-16
3323.73230471	1.060291027955e-16
3324.34681618	9.879387970891e-17
3324.96132765	9.914649687787e-17
3325.57583911	8.777497368186e-17
3326.19035058	5.937521627496e-17
3326.80486205	7.493558871038e-17
3327.41937352	5.324777993452e-17
3328.03388499	7.735511185443e-17
3328.64839646	1.265723053618e-16
3329.26290793	4.378740460426e-17
3329.87741940	4.297526213524e-17
3330.49193087	1.963385148608e-17
3331.10644233	6.671586849366e-17
3331.72095380	1.006383998307e-16
3332.33546527	5.755675565121e-17
3332.94997674	5.805160156342e-17
3333.56448821	7.983311335907e-17
3334.17899968	5.147430800993e-17
3334.79351115	1.994461497041e-17
3335.40802262	2.895498750383e-17
3336.02253409	4.256568861802e-17
3336.63704555	4.689617433936e-17
3337.25155702	6.946043391378e-17
3337.86606849	7.470052383263e-17
3338.48057996	4.613498288735e-17
3339.09509143	7.646526403867e-17
3339.70960290	8.022606385470e-17
3340.32411437	7.370594833387e-17
3340.93862584	5.076133457019e-17
3341.55313731	5.510463497358e-17
3342.16764877	5.997938899437e-17
3342.78216024	8.427505339614e-17
3343.39667171	1.392498474833e-16
3344.01118318	1.008590717658e-16
3344.62569465	1.112877017077e-16
3345.24020612	1.017865397558e-16
3345.85471759	6.931563098447e-17
3346.46922906	6.931070760546e-17
3347.08374053	9.832195662583e-17
3347.69825199	6.731771848991e-17
3348.31276346	4.686773586990e-17
3348.92727493	5.726247125904e-17
3349.54178640	6.042449819070e-17
3350.15629787	5.209005794919e-17
3350.77080934	4.257879777637e-17
3351.38532081	4.830920727511e-17
3351.99983228	3.071975087093e-17
3352.61434375	8.841291522260e-17
3353.22885521	7.338989916543e-17
3353.84336668	3.786984052884e-17
3354.45787815	6.635734856385e-17
3355.07238962	9.678661014726e-17
3355.68690109	6.978576735742e-17
3356.30141256	5.286294904378e-17
3356.91592403	8.384765248236e-17
3357.53043550	5.687392798172e-17
3358.14494697	6.240748834701e-17
3358.75945843	1.155046287658e-16
3359.37396990	9.633900617420e-17
3359.98848137	9.911606986622e-17
3360.60299284	7.892126253901e-17
3361.21750431	7.246702368217e-17
3361.83201578	3.749043594292e-17
3362.44652725	5.672446637120e-17
3363.06103872	5.790378107923e-17
3363.67555019	7.652326594322e-17
3364.29006165	8.373444785245e-17
3364.90457312	7.100806237008e-17
3365.51908459	7.789864230877e-17
3366.13359606	6.628079134379e-17
3366.74810753	6.065499041403e-17
3367.36261900	6.554311829096e-17
3367.97713047	9.080434069560e-17
3368.59164194	8.357076535284e-17
3369.20615341	3.869985671653e-17
3369.82066487	1.859970035810e-17
3370.43517634	7.029349743485e-17
3371.04968781	8.050736481997e-17
3371.66419928	5.026593279261e-17
3372.27871075	7.711633459009e-17
3372.89322222	5.416618864247e-17
3373.50773369	4.075367338561e-17
3374.12224516	7.440250058409e-17
3374.73675662	2.212344179110e-17
3375.35126809	3.524532217666e-17
3375.96577956	5.697300436677e-17
3376.58029103	7.319394338704e-17
3377.19480250	5.973003043563e-17
3377.80931397	5.791090806739e-17
3378.42382544	7.638938841544e-17
3379.03833691	7.278941236283e-17
3379.65284838	5.876412170818e-17
3380.26735984	6.993076881007e-17
3380.88187131	7.380127924511e-17
3381.49638278	7.758619303035e-17
3382.11089425	2.497024011748e-17
3382.72540572	6.465836590778e-17
3383.33991719	6.901840182932e-17
3383.95442866	3.587296035569e-17
3384.56894013	7.433160789687e-17
3385.18345160	7.664799816215e-17
3385.79796306	6.193070805938e-17
3386.41247453	7.278110746948e-17
3387.02698600	6.492962820913e-17
3387.64149747	8.825346127028e-17
3388.25600894	9.935655443135e-17
3388.87052041	9.274370865513e-17
3389.48503188	5.637941294175e-17
3390.09954335	6.038712286191e-17
3390.71405482	5.875186620023e-17
3391.32856628	6.257109143728e-17
3391.94307775	3.700414969569e-17
3392.55758922	5.881966192323e-17
3393.17210069	5.439113213825e-17
3393.78661216	7.120197335800e-17
3394.40112363	7.718464647380e-17
3395.01563510	5.413653918059e-17
3395.63014657	4.906251404152e-17
3396.24465804	5.931259539387e-17
3396.85916950	6.147970271964e-17
3397.47368097	6.142855648800e-17
3398.08819244	5.036989285200e-17
3398.70270391	3.652256845178e-17
3399.31721538	6.012131333515e-17
3399.93172685	6.716236073598e-17
3400.54623832	6.504291224838e-17
3401.16074979	5.925246267206e-17
3401.77526126	6.216753979492e-17
3402.38977272	9.785211803790e-17
3403.00428419	8.151103268802e-17
3403.61879566	7.874807077108e-17
3404.23330713	8.902887361138e-17
3404.84781860	6.746382505587e-17
3405.46233007	6.504782239250e-17
3406.07684154	5.744282971981e-17
3406.69135301	4.446315491643e-17
3407.30586448	3.559639417224e-17
3407.92037594	6.271487528008e-17
3408.53488741	3.086075207815e-17
3409.14939888	4.786823067312e-17
3409.76391035	5.765900840981e-17
3410.37842182	5.190332688899e-17
3410.99293329	9.100115012439e-17
3411.60744476	9.201603456154e-17
3412.22195623	7.414102548374e-17
3412.83646770	8.814868726517e-17
3413.45097916	7.222204587196e-17
3414.06549063	6.313545360817e-17
3414.68000210	5.643946625422e-17
3415.29451357	3.896596402831e-17
3415.90902504	6.929745948077e-17
3416.52353651	6.426370149391e-17
3417.13804798	5.866500561847e-17
3417.75255945	6.550000563744e-17
3418.36707092	7.839512934732e-17
3418.98158238	6.577457004380e-17
3419.59609385	6.869960642124e-17
3420.21060532	5.168857094964e-17
3420.82511679	6.157799162874e-17
3421.43962826	8.428063851964e-17
3422.05413973	7.853777498959e-17
3422.66865120	9.970039686837e-17
3423.28316267	7.491627238871e-17
3423.89767414	9.265889948128e-17
3424.51218560	8.030644595791e-17
3425.12669707	5.599116744944e-17
3425.74120854	6.452731402897e-17
3426.35572001	5.770959877608e-17
3426.97023148	5.805986013466e-17
3427.58474295	6.678517299410e-17
3428.19925442	8.863400405672e-17
3428.81376589	8.395572197503e-17
3429.42827736	3.942302433014e-17
3430.04278882	4.711298499535e-17
3430.65730029	7.020035689787e-17
3431.27181176	6.064488557567e-17
3431.88632323	3.534303867678e-17
3432.50083470	3.620609576686e-17
3433.11534617	5.807240681019e-17
3433.72985764	6.345762391315e-17
3434.34436911	7.946630838824e-17
3434.95888057	6.552181011838e-17
3435.57339204	7.474648860490e-17
3436.18790351	3.565096162289e-17
3436.80241498	5.395000995246e-17
3437.41692645	7.156541666682e-17
3438.03143792	9.344622322320e-17
3438.64594939	1.104341571947e-16
3439.26046086	8.985642480084e-17
3439.87497233	7.713187235072e-17
3440.48948379	5.175896401977e-17
3441.10399526	6.246300870972e-17
3441.71850673	6.298613096399e-17
3442.33301820	8.616714632930e-17
3442.94752967	7.393431635739e-17
3443.56204114	7.115060213324e-17
3444.17655261	5.403819071448e-17
3444.79106408	5.498913409029e-17
3445.40557555	6.336300106852e-17
3446.02008701	6.137694703522e-17
3446.63459848	6.701228370308e-17
3447.24910995	5.755997834688e-17
3447.86362142	7.012567903217e-17
3448.47813289	5.433010275265e-17
3449.09264436	6.118220224925e-17
3449.70715583	9.649865203242e-17
3450.32166730	6.430133490306e-17
3450.93617877	5.776515884346e-17
3451.55069023	5.407809059851e-17
3452.16520170	5.760424905326e-17
3452.77971317	4.741781759469e-17
3453.39422464	6.338820691614e-17
3454.00873611	4.381297110263e-17
3454.62324758	5.621580323403e-17
3455.23775905	5.266037251177e-17
3455.85227052	5.634277876678e-17
3456.46678199	5.048872231007e-17
3457.08129345	3.909794234941e-17
3457.69580492	4.206253450374e-17
3458.31031639	6.659264505217e-17
3458.92482786	9.975794878667e-17
3459.53933933	1.041556445871e-16
3460.15385080	8.815968545860e-17
3460.76836227	8.184279828810e-17
3461.38287374	7.536220214822e-17
3461.99738521	7.706289210507e-17
3462.61189667	6.774624436933e-17
3463.22640814	8.960108407192e-17
3463.84091961	7.740110309649e-17
3464.45543108	6.876859328433e-17
3465.06994255	5.093019852916e-17
3465.68445402	6.246386897756e-17
3466.29896549	6.128947764853e-17
3466.91347696	6.528014764806e-17
3467.52798843	8.125803453459e-17
3468.14249989	6.586927891521e-17
3468.75701136	7.048552245097e-17
3469.37152283	6.285561509822e-17
3469.98603430	6.713043156434e-17
3470.60054577	6.588086606123e-17
3471.21505724	6.845535652997e-17
3471.82956871	7.748489318382e-17
3472.44408018	7.325011887680e-17
3473.05859165	6.397003914157e-17
3473.67310311	6.766250060411e-17
3474.28761458	7.761577300906e-17
3474.90212605	6.301858953123e-17
3475.51663752	5.903428551369e-17
3476.13114899	7.027744351352e-17
3476.74566046	5.916390140695e-17
3477.36017193	7.196726762584e-17
3477.97468340	7.844414476169e-17
3478.58919487	4.371099296799e-17
3479.20370633	7.277912223601e-17
3479.81821780	5.728575143020e-17
3480.43272927	6.006865832607e-17
3481.04724074	8.176153606473e-17
3481.66175221	8.728603714795e-17
3482.27626368	6.284766092945e-17
3482.89077515	2.559092005319e-17
3483.50528662	5.767708726928e-17
3484.11979809	7.719209771675e-17
3484.73430955	6.429753648969e-17
3485.34882102	6.211272088137e-17
3485.96333249	7.770848341211e-17
3486.57784396	8.432561729263e-17
3487.19235543	6.856979862207e-17
3487.80686690	4.962351785912e-17
3488.42137837	3.933416858874e-17
3489.03588984	7.514877631529e-17
3489.65040131	6.054370484314e-17
3490.26491277	6.838165804611e-17
3490.87942424	8.255521917119e-17
3491.49393571	4.473235257498e-17
3492.10844718	5.555137867881e-17
3492.72295865	6.567254889577e-17
3493.33747012	7.096309021454e-17
3493.95198159	5.465287524512e-17
3494.56649306	5.824655149019e-17
3495.18100452	6.451054542359e-17
3495.79551599	6.159333748347e-17
3496.41002746	8.523220724399e-17
3497.02453893	6.546740148641e-17
3497.63905040	6.715822483292e-17
3498.25356187	5.679463775692e-17
3498.86807334	3.925228101682e-17
3499.48258481	3.691066174286e-17
3500.09709628	5.475392693747e-17
3500.71160774	5.296245225403e-17
3501.32611921	6.239428654443e-17
3501.94063068	7.496395107922e-17
3502.55514215	6.801112083635e-17
3503.16965362	8.079452884143e-17
3503.78416509	8.485419893894e-17
3504.39867656	7.329516382423e-17
3505.01318803	7.833658481228e-17
3505.62769950	8.666920525645e-17
3506.24221096	7.458984044922e-17
3506.85672243	7.472829063143e-17
3507.47123390	5.602205106480e-17
3508.08574537	7.203982790918e-17
3508.70025684	4.939387597746e-17
3509.31476831	6.943036424415e-17
3509.92927978	7.392090279657e-17
3510.54379125	7.370021762659e-17
3511.15830272	7.633968478680e-17
3511.77281418	7.186262596963e-17
3512.38732565	5.976811383103e-17
3513.00183712	5.127182412214e-17
3513.61634859	5.390024014937e-17
3514.23086006	5.565932905747e-17
3514.84537153	5.053352572077e-17
3515.45988300	5.553208220948e-17
3516.07439447	6.548891479978e-17
3516.68890594	6.131058068032e-17
3517.30341740	8.167460930851e-17
3517.91792887	8.695490682258e-17
3518.53244034	6.137964033530e-17
3519.14695181	5.586986968442e-17
3519.76146328	6.023961339763e-17
3520.37597475	5.488616664764e-17
3520.99048622	6.901777978950e-17
3521.60499769	8.162174254120e-17
3522.21950916	4.652953149593e-17
3522.83402062	4.428457985707e-17
3523.44853209	5.543123565792e-17
3524.06304356	4.657460953059e-17
3524.67755503	6.465137126852e-17
3525.29206650	7.045880120846e-17
3525.90657797	4.301768988322e-17
3526.52108944	3.944406449620e-17
3527.13560091	5.412730784496e-17
3527.75011238	5.145353254166e-17
3528.36462384	5.521811422745e-17
3528.97913531	5.873698356665e-17
3529.59364678	6.784766332987e-17
3530.20815825	7.421648420794e-17
3530.82266972	6.866060320100e-17
3531.43718119	6.722874032578e-17
3532.05169266	5.750760127049e-17
3532.66620413	6.506663578835e-17
3533.28071560	6.338373352339e-17
3533.89522706	7.718221125407e-17
3534.50973853	6.643567925913e-17
3535.12425000	5.572587408339e-17
3535.73876147	5.016127790151e-17
3536.35327294	4.303601358815e-17
3536.96778441	5.112435105382e-17
3537.58229588	6.674462790920e-17
3538.19680735	6.584661416643e-17
3538.81131882	7.095953664663e-17
3539.42583028	6.397961458434e-17
3540.04034175	4.554200026727e-17
3540.65485322	4.294350832589e-17
3541.26936469	3.854255674252e-17
3541.88387616	5.173809590727e-17
3542.49838763	5.205047239380e-17
3543.11289910	4.964662266799e-17
3543.72741057	4.717637019133e-17
3544.34192204	4.988324264530e-17
3544.95643350	7.706471190242e-17
3545.57094497	7.113185491184e-17
3546.18545644	7.244734340104e-17
3546.79996791	6.026994114761e-17
3547.41447938	5.207732598520e-17
3548.02899085	6.427049099238e-17
3548.64350232	8.964652606605e-17
3549.25801379	6.989941535614e-17
3549.87252526	5.803059779331e-17
3550.48703672	7.510840328395e-17
3551.10154819	7.300985930480e-17
3551.71605966	5.939813910409e-17
3552.33057113	4.834909723297e-17
3552.94508260	5.460240730158e-17
3553.55959407	6.469077815290e-17
3554.17410554	7.760913571182e-17
3554.78861701	6.628455666994e-17
3555.40312847	4.806008694439e-17
3556.01763994	5.230358304379e-17
3556.63215141	5.814681336065e-17
3557.24666288	4.734593890818e-17
3557.86117435	6.311008232442e-17
3558.47568582	5.251899741891e-17
3559.09019729	6.238893303151e-17
3559.70470876	8.111415804756e-17
3560.31922023	8.089827714258e-17
3560.93373169	1.005554964810e-16
3561.54824316	7.921945784112e-17
3562.16275463	5.498479635516e-17
3562.77726610	6.566699024205e-17
3563.39177757	6.370741922325e-17
3564.00628904	8.894506367171e-17
3564.62080051	6.554058380957e-17
3565.23531198	9.080512155410e-17
3565.84982345	1.026242354883e-16
3566.46433491	6.813920809985e-17
3567.07884638	9.075379003401e-17
3567.69335785	8.655293013210e-17
3568.30786932	5.044590744157e-17
3568.92238079	5.846582714441e-17
3569.53689226	7.488630859821e-17
3570.15140373	6.561529476249e-17
3570.76591520	5.445299532190e-17
3571.38042667	7.256881321963e-17
3571.99493813	5.835545478091e-17
3572.60944960	4.886258117874e-17
3573.22396107	4.806280009680e-17
3573.83847254	6.640466329488e-17
3574.45298401	6.441549906248e-17
3575.06749548	5.498364822847e-17
3575.68200695	6.165644143804e-17
3576.29651842	7.187335946526e-17
3576.91102989	7.726087282160e-17
3577.52554135	6.987387201882e-17
3578.14005282	6.694990766745e-17
3578.75456429	7.257855409852e-17
3579.36907576	6.167151597752e-17
3579.98358723	8.237190933001e-17
3580.59809870	6.491573819229e-17
3581.21261017	4.552450705168e-17
3581.82712164	5.282186794584e-17
3582.44163311	7.052168016990e-17
3583.05614457	5.832494174248e-17
3583.67065604	7.078989844661e-17
3584.28516751	8.121531231031e-17
3584.89967898	6.943109216309e-17
3585.51419045	7.763960242815e-17
3586.12870192	7.449738812652e-17
3586.74321339	7.100137213329e-17
3587.35772486	6.975968138962e-17
3587.97223633	6.934650136493e-17
3588.58674779	6.175973975293e-17
3589.20125926	7.080086355281e-17
3589.81577073	7.192179254449e-17
3590.43028220	6.910603003469e-17
3591.04479367	5.578473625578e-17
3591.65930514	6.472305804912e-17
3592.27381661	7.150241197392e-17
3592.88832808	7.561872078234e-17
3593.50283955	7.683298221690e-17
3594.11735101	6.377193269358e-17
3594.73186248	6.884215280184e-17
3595.34637395	5.308260189236e-17
3595.96088542	4.486290814542e-17
3596.57539689	5.581077590146e-17
3597.18990836	7.018572572720e-17
3597.80441983	7.176034674125e-17
3598.41893130	8.760415095920e-17
3599.03344277	8.879713069096e-17
3599.64795423	6.839799651757e-17
3600.26246570	6.627283055758e-17
3600.87697717	7.132863787084e-17
3601.49148864	8.848291455476e-17
3602.10600011	6.740504229281e-17
3602.72051158	6.071392537831e-17
3603.33502305	5.967382847609e-17
3603.94953452	6.790747179688e-17
3604.56404599	6.940484737661e-17
3605.17855745	7.193916333735e-17
3605.79306892	5.757651534168e-17
3606.40758039	5.767099921997e-17
3607.02209186	5.841950503010e-17
3607.63660333	5.590472376671e-17
3608.25111480	4.273271954475e-17
3608.86562627	5.244175198459e-17
3609.48013774	5.661142055996e-17
3610.09464921	6.124451872788e-17
3610.70916067	5.761893316350e-17
3611.32367214	6.576003151735e-17
3611.93818361	6.813621039731e-17
3612.55269508	6.742297556850e-17
3613.16720655	5.899557346102e-17
3613.78171802	6.475785919185e-17
3614.39622949	6.239298952523e-17
3615.01074096	8.181638806551e-17
3615.62525242	7.072927603387e-17
3616.23976389	6.768795129720e-17
3616.85427536	7.423132051941e-17
3617.46878683	7.209656588175e-17
3618.08329830	7.044579792923e-17
3618.69780977	5.776590661473e-17
3619.31232124	6.269630011224e-17
3619.92683271	6.589329362276e-17
3620.54134418	7.236680909660e-17
3621.15585564	7.275593470908e-17
3621.77036711	8.074088783306e-17
3622.38487858	7.815955492631e-17
3622.99939005	8.693900510248e-17
3623.61390152	7.260199970580e-17
3624.22841299	7.495951077369e-17
3624.84292446	7.331074790697e-17
3625.45743593	7.242081406443e-17
3626.07194740	7.003392154118e-17
3626.68645886	7.728136704846e-17
3627.30097033	5.897803061459e-17
3627.91548180	7.526260960247e-17
3628.52999327	9.883208221832e-17
3629.14450474	7.462406587425e-17
3629.75901621	7.477938392350e-17
3630.37352768	7.770801357353e-17
3630.98803915	1.062517334942e-16
3631.60255062	8.951398526214e-17
3632.21706208	7.498803857866e-17
3632.83157355	8.690849206405e-17
3633.44608502	7.510845622351e-17
3634.06059649	7.421584231578e-17
3634.67510796	7.414583636618e-17
3635.28961943	7.045841077921e-17
3635.90413090	7.456570001023e-17
3636.51864237	8.602776308736e-17
3637.13315384	7.921438226088e-17
3637.74766530	7.294025040189e-17
3638.36217677	6.905243534844e-17
3638.97668824	6.511266011763e-17
3639.59119971	7.470469282291e-17
3640.20571118	5.342878690488e-17
3640.82022265	6.372096513296e-17
3641.43473412	7.525812297483e-17
3642.04924559	6.281460017473e-17
3642.66375706	5.889305600462e-17
3643.27826852	7.161384974605e-17
3643.89277999	7.368978191598e-17
3644.50729146	7.065273866616e-17
3645.12180293	7.185631292720e-17
3645.73631440	7.685816821219e-17
3646.35082587	6.518533951498e-17
3646.96533734	5.434010502062e-17
3647.57984881	6.088469516141e-17
3648.19436028	7.279360120545e-17
3648.80887174	7.949854196235e-17
3649.42338321	7.037632799266e-17
3650.03789468	6.708643879064e-17
3650.65240615	8.983025280626e-17
3651.26691762	8.173978452334e-17
3651.88142909	5.951568477786e-17
3652.49594056	6.307378563914e-17
3653.11045203	7.355229126328e-17
3653.72496350	7.444590440519e-17
3654.33947496	6.304214101763e-17
3654.95398643	6.686642198259e-17
3655.56849790	5.187098743576e-17
3656.18300937	6.079142227554e-17
3656.79752084	6.397888666540e-17
3657.41203231	7.341690495807e-17
3658.02654378	7.755920047261e-17
