0.750,1.250,1.750,2.250,2.750,3.250,3.750,4.250,4.750,5.250,5.750,6.250,6.750,7.250,7.750,8.250,8.750,9.250,9.750,10.250,10.750,11.250,11.750,12.250,12.750,13.250,13.750,14.250,14.750,15.250,15.750,16.250,16.750,17.250,17.750,18.250,18.750,19.250,19.750,20.250,20.750,21.250,21.750,22.250,22.750,23.250,23.750,24.250,24.750,25.250,25.750,26.250,26.750,27.250,27.750,28.250,28.750,29.250,Wavelength
4.145683E-08,9.404933E-07,0.000000E+00,4.173318E-09,1.957433E-06,1.605343E-05,5.999920E-05,4.186700E-04,1.177944E-03,2.540853E-03,4.139940E-03,6.472727E-03,8.767974E-03,1.214657E-02,1.585982E-02,1.972516E-02,2.210880E-02,2.619290E-02,2.954198E-02,3.266282E-02,3.478748E-02,3.646760E-02,3.767274E-02,3.887996E-02,4.025989E-02,4.064673E-02,4.104559E-02,4.061461E-02,3.992798E-02,3.945841E-02,3.988705E-02,3.894580E-02,3.877793E-02,3.785065E-02,3.790509E-02,3.683307E-02,3.619689E-02,3.608626E-02,3.450182E-02,3.298495E-02,3.121763E-02,2.853565E-02,2.734012E-02,2.447303E-02,2.319217E-02,2.208660E-02,2.096492E-02,2.022681E-02,1.971977E-02,2.005777E-02,1.953072E-02,1.933650E-02,1.921489E-02,1.907348E-02,1.879395E-02,1.824209E-02,1.716111E-02,1.514749E-02,3.505000E+03
5.065567E-08,1.437990E-07,0.000000E+00,1.453828E-08,2.279587E-07,1.371167E-05,6.126650E-05,3.755127E-04,1.232351E-03,2.550528E-03,4.338284E-03,6.848970E-03,9.677608E-03,1.286369E-02,1.691178E-02,2.143787E-02,2.531497E-02,2.854406E-02,3.208364E-02,3.526415E-02,3.828069E-02,3.913391E-02,4.117045E-02,4.156135E-02,4.156310E-02,4.287314E-02,4.142528E-02,4.135305E-02,4.102764E-02,4.077028E-02,4.084622E-02,4.012863E-02,3.926891E-02,3.835442E-02,3.744118E-02,3.695925E-02,3.591944E-02,3.525221E-02,3.308636E-02,3.166558E-02,2.960325E-02,2.715839E-02,2.439708E-02,2.226235E-02,2.021759E-02,1.929138E-02,1.795611E-02,1.696046E-02,1.580861E-02,1.551055E-02,1.538102E-02,1.498038E-02,1.498123E-02,1.461169E-02,1.477912E-02,1.431105E-02,1.332941E-02,1.244200E-02,3.515000E+03
0.000000E+00,4.115999E-07,0.000000E+00,3.194918E-09,3.672785E-07,1.195535E-05,4.586149E-05,3.056281E-04,1.190769E-03,2.546270E-03,4.803455E-03,7.578736E-03,1.018157E-02,1.469768E-02,1.846786E-02,2.310358E-02,2.755154E-02,3.215522E-02,3.483504E-02,3.911688E-02,4.178490E-02,4.385894E-02,4.432809E-02,4.550736E-02,4.620983E-02,4.578444E-02,4.614667E-02,4.532356E-02,4.498366E-02,4.339512E-02,4.315272E-02,4.054625E-02,3.977191E-02,3.848443E-02,3.739797E-02,3.718144E-02,3.602581E-02,3.483742E-02,3.280286E-02,3.078809E-02,2.866129E-02,2.631559E-02,2.318635E-02,2.117539E-02,1.924701E-02,1.774892E-02,1.589988E-02,1.486409E-02,1.431170E-02,1.355015E-02,1.250675E-02,1.247730E-02,1.207399E-02,1.145456E-02,1.069096E-02,1.064229E-02,9.804496E-03,8.604485E-03,3.525000E+03
1.114858E-08,4.155760E-08,1.092062E-09,8.583099E-09,1.787698E-07,1.158450E-05,3.470648E-05,1.978150E-04,1.099785E-03,2.816714E-03,5.031641E-03,7.648073E-03,1.101077E-02,1.533956E-02,2.017613E-02,2.538724E-02,3.000577E-02,3.446701E-02,3.853793E-02,4.158271E-02,4.490757E-02,4.653962E-02,4.840488E-02,4.928961E-02,5.140973E-02,4.974709E-02,4.994599E-02,4.942917E-02,4.802136E-02,4.699313E-02,4.564548E-02,4.459844E-02,4.208828E-02,4.020243E-02,3.855750E-02,3.802806E-02,3.676549E-02,3.500489E-02,3.303947E-02,3.100181E-02,2.881705E-02,2.592236E-02,2.331256E-02,2.108587E-02,1.943301E-02,1.771218E-02,1.580192E-02,1.475660E-02,1.344821E-02,1.252849E-02,1.136706E-02,1.067240E-02,1.052270E-02,9.794448E-03,8.802481E-03,8.593013E-03,7.245820E-03,6.136718E-03,3.535000E+03
0.000000E+00,0.000000E+00,0.000000E+00,5.019761E-10,3.866592E-07,5.880671E-06,2.605042E-05,1.995672E-04,8.856966E-04,2.436465E-03,4.519690E-03,7.340493E-03,1.046067E-02,1.435541E-02,1.902717E-02,2.346465E-02,2.766832E-02,3.251789E-02,3.666849E-02,3.910374E-02,4.261261E-02,4.423924E-02,4.544102E-02,4.580545E-02,4.635551E-02,4.612631E-02,4.634593E-02,4.531147E-02,4.326743E-02,4.300678E-02,4.058503E-02,3.929088E-02,3.780614E-02,3.512834E-02,3.303937E-02,3.191653E-02,3.013971E-02,2.858958E-02,2.630132E-02,2.429457E-02,2.284612E-02,2.024510E-02,1.830255E-02,1.605635E-02,1.500699E-02,1.413197E-02,1.220629E-02,1.106453E-02,1.029957E-02,9.543262E-03,8.623530E-03,7.914983E-03,7.357993E-03,6.819693E-03,6.333587E-03,5.899793E-03,4.588282E-03,3.706591E-03,3.545000E+03
6.557087E-10,2.109247E-08,1.179021E-10,1.286627E-09,2.712745E-08,3.315014E-06,1.744757E-05,1.450953E-04,6.702675E-04,2.015442E-03,3.870655E-03,6.080156E-03,9.011952E-03,1.258746E-02,1.704545E-02,2.092915E-02,2.519979E-02,2.955017E-02,3.274865E-02,3.565672E-02,3.795362E-02,3.949570E-02,4.099551E-02,4.162890E-02,4.247195E-02,4.025250E-02,4.052973E-02,3.912231E-02,3.760042E-02,3.683307E-02,3.582177E-02,3.349717E-02,3.267175E-02,2.999520E-02,2.787632E-02,2.733792E-02,2.573931E-02,2.303788E-02,2.215448E-02,2.049564E-02,1.878478E-02,1.677439E-02,1.560633E-02,1.388273E-02,1.263356E-02,1.131002E-02,1.046051E-02,9.513904E-03,8.283671E-03,7.573525E-03,7.355302E-03,6.498500E-03,6.085731E-03,5.454005E-03,5.054374E-03,4.885800E-03,3.632146E-03,2.947671E-03,3.555000E+03
4.883851E-10,5.155735E-09,8.781585E-11,0.000000E+00,4.331145E-08,4.385506E-07,5.127079E-06,7.494529E-05,5.098900E-04,1.750341E-03,3.406902E-03,6.085896E-03,8.613301E-03,1.199409E-02,1.653996E-02,2.082316E-02,2.408065E-02,2.796404E-02,3.116643E-02,3.299269E-02,3.608187E-02,3.800631E-02,3.770671E-02,3.835949E-02,3.867330E-02,3.852129E-02,3.887679E-02,3.662118E-02,3.525066E-02,3.516552E-02,3.363776E-02,3.110889E-02,2.951878E-02,2.867954E-02,2.680069E-02,2.520886E-02,2.439605E-02,2.210802E-02,2.102258E-02,1.946788E-02,1.840344E-02,1.652157E-02,1.502538E-02,1.332781E-02,1.233952E-02,1.129070E-02,9.900967E-03,9.142628E-03,8.258214E-03,7.663986E-03,7.151107E-03,6.559928E-03,5.851092E-03,5.547819E-03,5.081746E-03,4.511388E-03,3.843280E-03,2.960576E-03,3.565000E+03
0.000000E+00,1.622719E-09,0.000000E+00,0.000000E+00,8.386356E-10,3.371557E-07,5.234507E-06,5.613475E-05,4.403720E-04,1.334260E-03,2.935816E-03,4.862620E-03,7.240377E-03,1.048262E-02,1.436451E-02,1.813049E-02,2.141240E-02,2.478746E-02,2.717054E-02,3.003667E-02,3.176911E-02,3.293128E-02,3.371645E-02,3.389094E-02,3.451234E-02,3.322855E-02,3.278344E-02,3.200955E-02,3.105520E-02,2.959029E-02,2.829195E-02,2.649915E-02,2.500431E-02,2.355156E-02,2.125213E-02,2.040182E-02,1.936204E-02,1.802996E-02,1.644427E-02,1.485672E-02,1.348795E-02,1.279809E-02,1.126736E-02,1.029617E-02,9.715525E-03,8.941130E-03,7.958755E-03,7.109054E-03,6.214110E-03,5.688169E-03,5.161612E-03,4.581711E-03,4.241119E-03,3.841484E-03,3.470310E-03,3.302815E-03,2.741556E-03,1.717680E-03,3.575000E+03
0.000000E+00,3.261538E-11,0.000000E+00,0.000000E+00,3.611557E-09,2.424481E-06,3.156392E-06,4.537442E-05,2.812319E-04,1.095118E-03,2.290679E-03,4.267267E-03,6.447426E-03,9.419887E-03,1.223681E-02,1.552401E-02,1.881075E-02,2.139807E-02,2.442785E-02,2.627887E-02,2.833166E-02,2.948184E-02,3.021541E-02,3.019681E-02,2.990382E-02,2.925251E-02,2.887953E-02,2.747692E-02,2.702304E-02,2.504470E-02,2.381094E-02,2.289957E-02,2.081433E-02,2.014546E-02,1.775186E-02,1.754143E-02,1.612583E-02,1.493198E-02,1.397740E-02,1.242682E-02,1.129846E-02,1.082027E-02,1.024047E-02,8.711664E-03,8.537018E-03,7.434152E-03,6.460062E-03,6.075254E-03,5.327134E-03,4.783539E-03,4.314217E-03,3.892112E-03,3.671734E-03,3.481143E-03,3.090211E-03,2.796191E-03,2.276864E-03,1.333114E-03,3.585000E+03
